,cnt,t_real,t_feels_like,humidity,wind_speed,is_weekend,season
8263,46,13.0,13.0,94.0,17.0,0,3
8264,82,13.5,13.5,88.0,16.0,0,3
8265,556,14.0,14.0,82.0,21.0,0,3
8266,1797,14.0,14.0,82.0,20.0,0,3
8267,3771,14.0,14.0,82.0,26.0,0,3
8268,2066,14.0,14.0,82.0,26.0,0,3
8269,873,15.0,15.0,74.5,26.0,0,3
8270,857,15.0,15.0,77.0,25.0,0,3
8271,1003,16.0,16.0,72.0,28.0,0,3
8272,1044,15.5,15.5,74.5,24.0,0,3
8273,883,15.0,15.0,79.5,22.0,0,3
8274,1060,15.0,15.0,74.5,30.5,0,3
8275,1385,15.0,15.0,77.0,25.0,0,3
8276,2483,14.5,14.5,79.5,17.0,0,3
8277,2580,14.0,14.0,82.0,15.0,0,3
8278,1538,15.0,15.0,77.0,18.5,0,3
8279,1033,14.0,14.0,85.0,12.0,0,3
8280,754,15.0,15.0,85.0,17.0,0,3
8281,731,15.0,15.0,82.0,19.0,0,3
8282,550,15.0,15.0,82.0,18.0,0,3
8283,375,14.5,14.5,82.0,18.0,0,3
8284,213,14.0,14.0,82.0,17.0,0,3
8285,206,14.0,14.0,77.0,19.0,0,3
8286,108,14.0,14.0,77.0,20.0,0,3
8287,60,14.0,14.0,72.0,22.0,0,3
8288,125,14.0,14.0,72.0,19.0,0,3
8289,548,14.0,14.0,67.0,15.0,0,3
8290,1870,15.0,15.0,59.0,24.0,0,3
8291,3910,15.0,15.0,63.0,13.0,0,3
8292,2147,15.0,15.0,59.0,24.0,0,3
8293,1012,15.0,15.0,63.0,22.0,0,3
8294,888,16.0,16.0,59.0,24.0,0,3
8295,1191,16.0,16.0,59.0,17.0,0,3
8296,1222,16.0,16.0,63.0,20.0,0,3
8297,1061,15.0,15.0,63.0,22.0,0,3
8298,1126,15.0,15.0,65.5,19.0,0,3
8299,1210,14.5,14.5,72.5,16.0,0,3
8300,2169,14.0,14.0,77.0,15.0,0,3
8301,2096,13.5,13.5,85.0,18.0,0,3
8302,1371,14.0,14.0,82.0,18.0,0,3
8303,900,13.5,13.5,85.0,18.0,0,3
8304,705,13.0,13.0,82.0,17.0,0,3
8305,651,12.5,12.5,72.0,19.5,0,3
8306,640,12.0,12.0,88.0,18.0,0,3
8307,464,12.0,12.0,72.0,16.0,0,3
8308,335,12.0,12.0,82.0,15.0,0,3
8309,242,12.0,12.0,82.0,16.0,0,3
8310,149,13.0,13.0,77.0,18.0,0,3
8311,105,12.0,12.0,85.0,15.0,0,3
8312,116,12.0,12.0,88.0,12.0,0,3
8313,459,13.0,13.0,77.0,17.5,0,3
8314,1535,13.0,13.0,82.0,13.0,0,3
8315,3343,13.0,13.0,79.5,18.0,0,3
8316,2086,13.0,13.0,72.0,16.0,0,3
8317,1040,14.0,14.0,77.0,18.0,0,3
8318,1045,14.0,14.0,72.0,22.0,0,3
8319,1289,14.0,14.0,72.0,20.5,0,3
8320,1360,14.0,14.0,72.0,20.5,0,3
8321,1179,14.0,14.0,69.5,19.5,0,3
8322,1241,13.5,13.5,74.5,16.0,0,3
8323,1615,13.0,13.0,82.0,16.0,0,3
8324,2224,13.0,13.0,72.0,18.0,0,3
8325,2065,13.0,13.0,82.0,19.0,0,3
8326,1278,13.0,13.0,82.0,18.0,0,3
8327,762,13.0,13.0,82.0,15.0,0,3
8328,601,13.0,13.0,82.0,16.0,0,3
8329,610,14.0,14.0,77.0,18.0,0,3
8330,587,14.0,14.0,79.5,19.5,0,3
8331,484,14.0,14.0,82.0,19.5,1,3
8332,508,14.0,14.0,85.0,23.0,1,3
8333,404,14.0,14.0,88.0,21.5,1,3
8334,302,15.0,15.0,85.0,25.0,1,3
8335,167,15.0,15.0,88.0,25.0,1,3
8336,109,15.0,15.0,88.0,26.0,1,3
8337,127,15.5,15.5,85.5,25.0,1,3
8338,197,15.5,15.5,85.5,18.5,1,3
8339,394,15.0,15.0,79.5,22.0,1,3
8340,660,15.0,15.0,77.0,20.5,1,3
8341,1051,16.0,16.0,72.0,28.0,1,3
8342,1314,16.5,16.5,70.0,25.0,1,3
8343,1543,16.5,16.5,68.0,24.0,1,3
8344,1597,16.0,16.0,68.0,22.0,1,3
8345,1653,16.0,16.0,68.0,24.0,1,3
8346,1614,16.0,16.0,68.0,20.5,1,3
8347,1298,16.0,16.0,68.0,26.0,1,3
8348,1199,16.0,16.0,65.5,19.5,1,3
8349,1064,16.0,16.0,63.0,19.5,1,3
8350,828,16.0,16.0,63.0,19.5,1,3
8351,652,15.0,15.0,68.0,20.0,1,3
8352,527,15.0,15.0,68.0,19.5,1,3
8353,575,15.0,15.0,68.0,18.5,1,3
8354,487,15.0,15.0,68.0,24.0,1,3
8355,543,15.0,15.0,68.0,20.0,1,3
8356,419,15.5,15.5,61.0,24.0,1,3
8357,349,16.0,16.0,59.0,26.0,1,3
8358,280,15.5,15.5,65.5,28.0,1,3
8359,164,15.0,15.0,68.0,26.0,1,3
8360,129,14.5,14.5,70.0,24.0,1,3
8361,120,14.0,14.0,67.0,24.0,1,3
8362,133,13.0,13.0,72.0,21.5,1,3
8363,238,13.0,13.0,74.5,19.0,1,3
8364,505,13.0,13.0,77.0,19.5,1,3
8365,807,13.0,13.0,77.0,20.0,1,3
8366,909,13.5,13.5,77.0,20.5,1,3
8367,1202,12.5,12.5,77.0,23.5,1,3
8368,1306,13.0,13.0,77.0,16.5,1,3
8369,1333,12.5,12.5,77.0,19.5,1,3
8370,783,12.0,12.0,79.5,17.5,1,3
8371,690,11.0,11.0,85.0,19.5,1,3
8372,582,11.0,11.0,72.0,16.0,1,3
8373,636,11.0,11.0,82.0,16.0,1,3
8374,512,11.0,11.0,82.0,17.0,1,3
8375,431,11.0,11.0,79.5,17.0,1,3
8376,370,10.5,9.5,72.0,16.5,1,3
8377,343,10.0,8.0,76.0,17.0,1,3
8378,276,10.0,7.5,73.5,20.5,1,3
8379,206,10.0,7.0,71.0,21.0,0,3
8380,122,9.5,6.5,76.5,18.5,0,3
8381,70,9.0,6.0,82.0,19.0,0,3
8382,45,9.0,6.0,82.0,18.0,0,3
8383,40,9.0,6.0,79.0,20.5,0,3
8384,77,9.0,7.0,76.0,15.0,0,3
8385,360,9.0,6.0,76.0,18.0,0,3
8386,1184,9.0,6.0,76.0,18.0,0,3
8387,2615,9.0,6.5,76.0,17.5,0,3
8388,1610,10.0,7.0,73.5,25.0,0,3
8389,927,11.0,11.0,72.0,25.0,0,3
8390,886,12.0,12.0,74.5,26.0,0,3
8391,637,12.5,12.5,77.0,33.0,0,3
8392,602,12.0,12.0,82.0,35.0,0,3
8393,524,12.0,12.0,88.0,38.0,0,3
8394,599,13.0,13.0,82.0,33.0,0,3
8395,993,13.0,13.0,85.0,33.0,0,3
8396,2031,13.0,13.0,77.0,26.0,0,3
8397,1723,12.5,12.5,72.0,24.0,0,3
8398,1037,12.0,12.0,67.0,22.0,0,3
8399,616,11.5,11.5,72.0,14.0,0,3
8400,428,11.0,11.0,77.0,13.0,0,3
8401,497,11.0,11.0,85.0,14.0,0,3
8402,307,12.0,12.0,85.0,16.0,0,3
8403,194,13.0,13.0,82.0,19.0,0,3
8404,93,13.0,13.0,72.0,16.0,0,3
8405,84,13.5,13.5,91.0,19.5,0,3
8406,35,14.0,14.0,88.0,25.0,0,3
8407,53,14.5,14.5,85.0,32.0,0,3
8408,86,15.0,15.0,82.0,32.5,0,3
8409,326,15.0,15.0,79.5,36.0,0,3
8410,1055,15.0,15.0,77.0,34.0,0,3
8411,2350,15.0,15.0,72.0,34.0,0,3
8412,1314,15.0,15.0,72.0,38.0,0,3
8413,850,15.5,15.5,70.0,40.0,0,3
8414,697,15.0,15.0,72.0,35.0,0,3
8415,944,14.5,14.5,74.5,40.0,0,3
8416,985,15.0,15.0,74.5,34.0,0,3
8417,977,15.0,15.0,77.0,33.0,0,3
8418,1025,15.0,15.0,72.0,33.0,0,3
8419,1338,15.0,15.0,74.5,32.0,0,3
8420,1913,14.0,14.0,72.0,33.0,0,3
8421,1374,14.0,14.0,88.0,31.5,0,3
8422,734,14.0,14.0,85.0,34.0,0,3
8423,471,14.0,14.0,82.0,37.0,0,3
8424,190,13.0,13.0,85.0,33.0,0,3
8425,174,12.0,12.0,85.0,28.0,0,3
8426,196,11.5,11.5,85.0,24.0,0,3
8427,157,11.5,11.5,82.0,27.0,0,3
8428,100,11.0,11.0,82.0,28.0,0,3
8429,91,12.0,12.0,74.5,27.0,0,3
8430,51,12.0,12.0,69.5,30.5,0,3
8431,56,11.0,11.0,67.0,32.0,0,3
8432,66,11.0,11.0,64.5,33.5,0,3
8433,304,11.0,11.0,64.5,33.0,0,3
8434,862,10.5,9.0,62.5,27.5,0,3
8435,1896,10.0,8.0,67.0,19.0,0,3
8436,1243,10.0,7.0,67.0,22.0,0,3
8437,854,11.0,11.0,62.0,27.0,0,3
8438,994,12.0,12.0,58.0,24.0,0,3
8439,1224,12.0,12.0,56.0,23.0,0,3
8440,1314,13.0,13.0,57.0,18.5,0,3
8441,1253,12.0,12.0,63.0,17.0,0,3
8442,1272,12.0,12.0,67.0,17.0,0,3
8443,1434,11.5,11.5,69.5,17.0,0,3
8444,1642,11.0,11.0,72.0,14.0,0,3
8445,1248,11.0,11.0,77.0,15.0,0,3
8446,806,11.0,11.0,77.0,18.0,0,3
8447,504,11.0,11.0,77.0,17.0,0,3
8448,394,11.0,11.0,77.0,17.0,0,3
8449,391,12.0,12.0,72.0,22.0,0,3
8450,295,12.0,12.0,72.0,30.0,0,3
8451,175,12.0,12.0,72.0,25.0,0,3
8452,159,12.0,12.0,72.0,26.0,0,3
8453,104,12.0,12.0,72.0,26.0,0,3
8454,74,12.0,12.0,72.0,24.0,0,3
8455,66,12.0,12.0,72.0,22.0,0,3
8456,70,12.0,12.0,74.5,22.0,0,3
8457,176,13.0,13.0,72.0,28.0,0,3
8458,409,13.0,13.0,69.5,32.0,0,3
8459,898,13.0,13.0,69.5,31.0,0,3
8460,738,13.0,13.0,72.0,30.5,0,3
8461,479,14.0,14.0,67.0,37.0,0,3
8462,266,12.5,12.5,79.5,39.0,0,3
8463,385,11.5,11.5,77.0,36.0,0,3
8464,734,11.0,11.0,72.0,31.0,0,3
8465,850,11.0,11.0,64.5,31.0,0,3
8466,759,10.5,8.5,56.0,29.5,0,3
8467,583,10.0,7.0,56.0,25.0,0,3
8468,495,9.0,6.0,62.0,24.0,0,3
8469,347,8.5,5.5,64.0,16.0,0,3
8470,266,8.0,6.0,72.0,11.0,0,3
8471,211,8.0,5.5,64.0,16.5,0,3
8472,223,8.0,5.0,62.0,18.0,0,3
8473,234,8.0,5.0,66.0,16.0,0,3
8474,207,8.0,5.0,72.0,17.0,0,3
8475,227,8.0,6.0,66.0,13.0,0,3
8476,321,7.5,5.5,71.0,11.0,0,3
8477,161,7.0,5.5,76.0,8.0,0,3
8478,100,8.0,6.5,76.0,9.0,0,3
8479,64,8.5,6.5,73.5,10.0,0,3
8480,65,9.0,7.0,76.0,11.0,0,3
8481,126,9.0,8.0,76.0,8.0,0,3
8482,205,9.0,8.0,82.0,9.0,0,3
8483,330,9.0,7.5,82.0,10.0,0,3
8484,784,10.0,8.0,76.0,16.0,0,3
8485,992,10.0,8.0,76.0,14.0,0,3
8486,1439,10.0,7.5,82.0,18.5,0,3
8487,2205,10.5,9.5,72.0,16.0,0,3
8488,2374,11.5,11.5,88.0,16.0,0,3
8489,2194,13.0,13.0,91.0,18.5,0,3
8490,2127,14.0,14.0,72.0,22.0,0,3
8491,1991,14.0,14.0,82.0,25.0,0,3
8492,1680,14.0,14.0,82.0,25.0,0,3
8493,1256,14.0,14.0,88.0,25.0,0,3
8494,1033,14.5,14.5,82.5,27.0,0,3
8495,877,15.0,15.0,72.0,26.0,0,3
8496,813,15.0,15.0,77.0,32.0,0,3
8497,622,15.0,15.0,77.0,31.5,0,3
8498,437,15.0,15.0,72.0,31.5,0,3
8499,335,16.0,16.0,72.0,31.5,1,3
8500,220,15.5,15.5,72.5,28.5,1,3
8501,135,15.0,15.0,77.0,26.0,1,3
8502,82,15.0,15.0,77.0,24.0,1,3
8503,49,15.0,15.0,82.0,23.0,1,3
8504,63,14.0,14.0,88.0,25.0,1,3
8505,111,14.0,14.0,88.0,22.0,1,3
8506,140,14.0,14.0,82.0,22.0,1,3
8507,261,15.0,15.0,77.0,26.0,1,3
8508,439,15.0,15.0,72.0,30.0,1,3
8509,649,15.0,15.0,72.0,28.0,1,3
8510,808,15.0,15.0,72.0,25.0,1,3
8511,866,15.0,15.0,72.0,30.0,1,3
8512,918,15.0,15.0,72.0,27.5,1,3
8513,925,15.0,15.0,68.0,26.0,1,3
8514,812,15.0,15.0,72.0,22.0,1,3
8515,649,14.0,14.0,72.0,26.0,1,3
8516,549,14.0,14.0,72.0,31.5,1,3
8517,519,14.5,14.5,70.0,30.5,1,3
8518,414,14.5,14.5,70.0,28.0,1,3
8519,348,14.5,14.5,70.0,31.5,1,3
8520,331,15.0,15.0,68.0,32.0,1,3
8521,378,14.0,14.0,72.0,30.5,1,3
8522,229,14.5,14.5,70.0,31.5,1,3
8523,189,15.0,15.0,72.0,31.5,1,3
8524,151,14.5,14.5,74.5,30.5,1,3
8525,107,15.0,15.0,72.0,31.5,1,3
8526,96,15.0,15.0,72.0,31.0,1,3
8527,46,14.5,14.5,74.5,30.5,1,3
8528,57,15.0,15.0,72.0,31.0,1,3
8529,55,14.0,14.0,82.0,29.5,1,3
8530,72,14.0,14.0,85.0,26.0,1,3
8531,152,14.0,14.0,88.0,26.0,1,3
8532,289,14.5,14.5,85.0,26.0,1,3
8533,493,15.0,15.0,82.0,30.0,1,3
8534,585,15.0,15.0,82.0,25.0,1,3
8535,699,15.0,15.0,82.0,19.5,1,3
8536,743,15.0,15.0,82.0,20.5,1,3
8537,894,15.0,15.0,79.5,20.5,1,3
8538,836,15.0,15.0,82.0,20.0,1,3
8539,736,14.0,14.0,88.0,15.0,1,3
8540,618,14.0,14.0,72.0,15.0,1,3
8541,575,14.0,14.0,85.0,14.0,1,3
8542,497,14.0,14.0,82.0,12.0,1,3
8543,467,14.0,14.0,82.0,14.0,1,3
8544,369,13.5,13.5,85.0,8.0,1,3
8545,365,13.0,13.0,85.0,13.0,1,3
8546,287,12.0,12.0,88.0,8.0,1,3
8547,225,11.0,11.0,94.0,11.0,0,3
8548,152,11.0,11.0,94.0,12.0,0,3
8549,109,10.5,10.0,91.0,9.0,0,3
8550,95,10.5,10.0,91.0,5.5,0,3
8551,78,10.0,9.0,72.0,9.0,0,3
8552,45,10.0,9.0,88.0,8.0,0,3
8553,68,10.0,9.0,82.0,8.5,0,3
8554,118,10.5,10.5,76.5,9.5,0,3
8555,226,11.0,11.0,72.0,17.0,0,3
8556,445,11.5,11.5,69.5,14.0,0,3
8557,729,13.0,13.0,63.0,14.0,0,3
8558,1072,13.5,13.5,61.0,15.0,0,3
8559,1351,14.0,14.0,59.0,16.0,0,3
8560,1529,13.5,13.5,61.0,18.5,0,3
8561,1449,12.0,12.0,67.0,19.5,0,3
8562,1343,12.0,12.0,69.5,18.5,0,3
8563,1019,11.0,11.0,72.0,13.0,0,3
8564,809,11.5,11.5,69.5,18.0,0,3
8565,724,12.0,12.0,67.0,21.0,0,3
8566,520,12.0,12.0,67.0,24.0,0,3
8567,526,12.0,12.0,67.0,24.0,0,3
8568,453,13.0,13.0,63.0,21.0,0,3
8569,356,13.0,13.0,63.0,18.0,0,3
8570,291,13.0,13.0,67.0,17.0,0,3
8571,156,13.0,13.0,72.0,18.5,0,3
8572,88,12.5,12.5,79.5,19.5,0,3
8573,89,12.0,12.0,77.0,17.0,0,3
8574,46,12.5,12.5,79.5,14.0,0,3
8575,30,13.0,13.0,74.5,19.5,0,3
8576,41,13.0,13.0,72.0,18.0,0,3
8577,154,12.5,12.5,72.0,21.5,0,3
8578,401,11.5,11.5,79.5,12.0,0,3
8579,883,11.0,11.0,77.0,12.0,0,3
8580,790,12.0,12.0,77.0,15.0,0,3
8581,739,12.0,12.0,79.5,16.0,0,3
8582,935,12.0,12.0,74.5,17.5,0,3
8583,1155,12.0,12.0,67.0,20.5,0,3
8584,1403,12.0,12.0,72.0,18.5,0,3
8585,1409,12.0,12.0,67.0,20.0,0,3
8586,1346,11.5,11.5,72.0,17.0,0,3
8587,1278,11.0,11.0,74.5,17.0,0,3
8588,1299,11.0,11.0,77.0,18.0,0,3
8589,981,11.0,11.0,72.0,17.0,0,3
8590,663,10.0,8.0,76.0,13.0,0,3
8591,488,10.0,8.0,76.0,14.0,0,3
8592,477,11.0,11.0,72.0,16.0,0,3
8593,451,11.5,11.5,74.5,21.0,0,3
8594,290,12.0,12.0,74.5,20.5,0,3
8595,196,12.0,12.0,79.5,19.5,0,3
8596,141,12.0,12.0,82.0,20.0,0,3
8597,82,13.0,13.0,77.0,20.0,0,3
8598,50,13.0,13.0,74.5,23.0,0,3
8599,35,13.0,13.0,72.0,25.0,0,3
8600,64,13.0,13.0,67.0,29.0,0,3
8601,156,14.0,14.0,61.0,30.5,0,3
8602,458,14.0,14.0,59.0,30.5,0,3
8603,958,14.0,14.0,59.0,33.5,0,3
8604,794,14.0,14.0,59.0,28.0,0,3
8605,778,14.0,14.0,59.0,28.0,0,3
8606,826,14.0,14.0,57.0,30.5,0,3
8607,1114,13.5,13.5,55.0,29.0,0,3
8608,1062,13.0,13.0,72.0,29.5,0,3
8609,937,13.0,13.0,57.0,30.5,0,3
8610,961,13.0,13.0,59.0,28.0,0,3
8611,1024,12.5,12.5,63.0,26.5,0,3
8612,1091,11.0,11.0,77.0,25.0,0,3
8613,763,11.5,11.5,72.0,21.0,0,3
8614,258,11.0,11.0,79.5,22.0,0,3
8615,120,10.5,9.5,85.0,19.5,0,3
8616,153,11.0,11.0,72.0,18.0,0,3
8617,169,11.0,11.0,88.0,16.0,0,3
8618,111,11.0,11.0,88.0,19.5,0,3
8619,102,10.0,7.5,79.0,21.5,0,3
8620,62,9.5,7.0,79.0,19.5,0,3
8621,76,9.0,6.0,79.0,18.5,0,3
8622,53,9.5,6.5,71.5,18.5,0,3
8623,44,9.5,6.5,64.0,26.0,0,3
8624,44,9.0,5.5,71.0,27.0,0,3
8625,135,9.0,5.5,68.5,27.0,0,3
8626,377,9.0,5.5,72.0,26.0,0,3
8627,783,9.0,5.5,66.0,26.0,0,3
8628,675,9.5,6.0,62.0,27.0,0,3
8629,761,10.0,7.0,58.0,25.0,0,3
8630,1079,11.0,11.0,56.0,21.5,0,3
8631,1376,11.0,11.0,60.0,26.0,0,3
8632,1496,11.0,11.0,62.0,23.0,0,3
8633,1473,12.0,12.0,72.0,30.0,0,3
8634,1361,11.0,11.0,62.0,25.0,0,3
8635,1101,11.0,11.0,64.5,24.0,0,3
8636,445,10.5,8.5,74.5,31.5,0,3
8637,349,9.0,6.0,72.0,19.5,0,3
8638,359,9.0,6.0,76.0,21.0,0,3
8639,304,8.0,5.0,82.0,18.0,0,3
8640,369,8.0,5.0,73.5,19.5,0,3
8641,470,7.0,3.0,76.0,24.0,0,3
8642,595,7.0,4.5,76.0,16.5,0,3
8643,786,6.0,3.5,81.0,13.0,0,3
8644,660,5.5,3.0,84.0,11.0,0,3
8645,387,5.0,2.5,84.0,10.0,0,3
8646,294,5.0,4.5,81.0,5.0,0,3
8647,219,5.0,4.0,76.0,5.5,0,3
8648,153,4.0,3.5,87.0,5.0,0,3
8649,120,3.0,0.0,87.0,10.0,0,3
8650,96,3.0,0.0,87.0,12.0,0,3
8651,117,3.0,0.0,87.0,12.0,0,3
8652,165,4.5,1.5,84.0,14.0,0,3
8653,358,5.5,2.5,76.0,17.0,0,3
8654,595,6.5,3.5,81.0,16.0,0,3
8655,745,8.0,5.0,76.0,19.0,0,3
8656,949,8.0,5.0,76.0,18.0,0,3
8657,925,8.0,5.0,79.0,20.0,0,3
8658,606,8.0,4.5,84.5,23.0,0,3
8659,514,8.0,4.5,87.0,23.0,0,3
8660,452,8.0,4.5,87.0,23.0,0,3
8661,431,8.0,4.5,87.0,22.0,0,3
8662,337,8.5,5.0,84.5,26.0,0,3
8663,295,9.0,6.0,76.0,26.0,0,3
8664,249,9.0,5.5,79.0,27.0,0,3
8665,209,9.0,6.0,82.0,24.0,0,3
8666,135,8.5,5.5,87.0,20.0,0,3
8667,102,9.0,6.0,87.0,24.0,1,3
8668,61,9.0,6.0,87.0,20.0,1,3
8669,50,9.0,6.0,72.0,18.5,1,3
8670,46,10.0,7.5,88.0,19.5,1,3
8671,43,10.0,7.5,88.0,19.5,1,3
8672,42,10.0,7.5,88.0,19.5,1,3
8673,43,10.0,7.5,88.0,19.5,1,3
8674,88,10.0,7.0,88.0,23.0,1,3
8675,171,10.5,9.0,85.0,20.0,1,3
8676,364,11.0,11.0,82.0,21.5,1,3
8677,534,11.0,11.0,72.0,21.0,1,3
8678,657,11.0,11.0,82.0,25.0,1,3
8679,810,11.0,11.0,82.0,25.0,1,3
8680,721,11.0,11.0,88.0,25.0,1,3
8681,523,10.0,7.0,94.0,22.0,1,3
8682,483,11.0,11.0,72.0,17.0,1,3
8683,399,11.5,11.5,91.0,13.0,1,3
8684,383,11.0,11.0,91.0,16.0,1,3
8685,324,11.0,11.0,88.0,21.5,1,3
8686,319,11.0,11.0,88.0,26.0,1,3
8687,270,11.0,11.0,88.0,28.0,1,3
8688,240,11.0,11.0,88.0,27.0,1,3
8689,252,11.0,11.0,82.0,24.0,1,3
8690,270,11.0,11.0,85.0,23.0,1,3
8691,153,10.5,9.0,91.0,23.0,1,3
8692,114,9.5,6.0,87.5,28.5,1,3
8693,83,9.0,5.0,84.5,28.0,1,3
8694,65,8.5,4.5,76.0,26.0,1,3
8695,48,8.0,5.0,71.0,17.0,1,3
8696,36,7.5,5.5,71.0,12.0,1,3
8697,48,7.0,5.5,71.0,9.0,1,3
8698,93,7.0,5.0,73.5,9.0,1,3
8699,171,8.0,5.0,79.0,15.0,1,3
8700,273,9.0,6.0,84.5,19.0,1,3
8701,410,10.0,7.0,82.0,23.0,1,3
8702,348,9.0,6.0,87.0,26.0,1,3
8703,241,9.0,5.5,87.0,27.0,1,3
8704,173,9.0,6.0,87.0,26.0,1,3
8705,185,9.5,6.5,84.5,24.0,1,3
8706,316,10.0,8.0,85.0,14.0,1,3
8707,357,9.5,8.0,84.5,10.0,1,3
8708,344,9.0,8.0,87.0,6.5,1,3
8709,375,9.0,8.0,87.0,7.0,1,3
8710,262,8.5,7.5,72.0,6.5,1,3
8711,237,8.0,6.5,87.0,8.0,1,3
8712,228,7.0,6.0,93.0,7.0,1,3
8713,169,8.0,6.5,87.0,8.0,1,3
8714,140,8.0,6.5,87.0,9.0,1,3
8715,81,8.0,6.0,87.0,10.0,0,3
8716,59,8.0,6.0,84.5,13.0,0,3
8717,34,8.0,6.0,82.0,11.0,0,3
8718,25,8.0,6.0,72.0,12.0,0,3
8719,37,8.0,6.0,82.0,10.0,0,3
8720,102,8.0,6.0,84.5,11.0,0,3
8721,454,8.0,6.0,72.0,11.0,0,3
8722,1570,8.0,6.0,84.5,12.0,0,3
8723,3236,8.5,6.5,82.0,14.0,0,3
8724,1347,9.0,7.0,84.5,14.0,0,3
8725,621,10.0,8.0,82.0,16.0,0,3
8726,640,10.5,9.5,77.0,17.0,0,3
8727,764,11.0,11.0,74.5,17.0,0,3
8728,821,10.0,8.0,82.0,13.0,0,3
8729,764,10.0,9.0,79.0,8.0,0,3
8730,865,9.5,8.0,84.5,10.0,0,3
8731,1193,9.0,7.5,87.0,10.0,0,3
8732,2819,9.0,7.0,84.5,11.0,0,3
8733,2439,8.5,6.5,82.0,11.0,0,3
8734,1184,9.0,7.0,76.0,12.0,0,3
8735,614,9.0,6.5,82.0,15.0,0,3
8736,397,8.0,5.5,87.0,14.0,0,3
8737,293,9.0,7.0,72.0,15.0,0,3
8738,174,9.0,7.0,82.0,13.0,0,3
8739,93,9.0,6.5,87.0,16.0,0,3
8740,53,9.0,6.5,87.0,14.0,0,3
8741,47,9.0,6.5,84.5,15.0,0,3
8742,23,9.0,8.0,84.5,9.0,0,3
8743,37,9.0,7.5,87.0,10.0,0,3
8744,86,9.0,8.0,84.5,8.0,0,3
8745,501,8.5,7.5,87.0,6.5,0,3
8746,1803,8.5,7.5,84.5,8.0,0,3
8747,3725,8.0,7.0,90.0,7.0,0,3
8748,1719,8.5,7.5,87.0,6.5,0,3
8749,700,10.0,10.0,82.0,5.0,0,3
8750,645,10.0,9.0,82.0,9.0,0,3
8751,828,10.5,10.0,79.5,11.0,0,3
8752,896,10.5,9.5,79.5,10.0,0,3
8753,820,10.0,9.5,72.0,7.5,0,3
8754,846,10.0,9.5,82.0,5.5,0,3
8755,1315,9.5,8.5,84.5,6.5,0,3
8756,2956,9.0,8.0,87.0,7.0,0,3
8757,2561,9.5,9.0,84.5,6.0,0,3
8758,1367,9.0,8.0,87.0,8.0,0,3
8759,705,8.5,7.5,90.0,8.0,0,3
8760,488,8.0,7.0,90.0,7.0,0,3
8761,383,7.5,6.5,90.0,6.5,0,3
8762,208,6.0,5.0,93.0,5.5,0,3
8763,99,6.0,5.5,93.0,3.0,0,3
8764,90,7.0,6.0,87.0,7.0,0,3
8765,36,6.5,5.0,90.0,7.5,0,3
8766,29,6.5,6.0,93.0,5.0,0,3
8767,17,6.5,5.5,96.5,5.5,0,3
8768,85,6.0,5.0,100.0,5.5,0,3
8769,499,7.0,7.0,93.0,4.0,0,3
8770,1769,7.0,6.5,93.0,5.0,0,3
8771,3796,7.0,6.5,93.0,3.0,0,3
8772,1849,7.0,5.5,93.0,9.0,0,3
8773,696,7.0,5.0,93.0,10.0,0,3
8774,568,7.0,5.5,93.0,8.5,0,3
8775,773,8.0,7.0,87.0,6.5,0,3
8776,867,8.0,7.0,87.0,6.5,0,3
8777,809,8.0,7.0,87.0,6.0,0,3
8778,782,8.0,7.5,72.0,5.0,0,3
8779,1204,8.0,7.0,84.5,6.5,0,3
8780,2853,8.0,7.0,82.0,6.0,0,3
8781,2686,8.0,7.0,82.0,6.5,0,3
8782,1505,7.0,6.0,90.0,7.0,0,3
8783,834,7.0,6.0,87.0,6.5,0,3
8784,548,6.0,4.5,93.0,6.5,0,3
8785,393,6.0,4.0,93.0,9.0,0,3
8786,251,6.5,4.0,90.0,12.0,0,3
8787,111,7.0,4.0,87.0,15.0,0,3
8788,79,8.0,5.5,87.0,14.0,0,3
8789,33,9.0,6.0,82.0,17.0,0,3
8790,35,9.0,6.0,82.0,19.5,0,3
8791,33,9.0,5.5,76.0,24.0,0,3
8792,43,8.0,5.0,87.0,22.0,0,3
8793,232,8.0,4.5,87.0,20.5,0,3
8794,836,8.5,6.0,90.0,15.0,0,3
8795,2529,9.0,7.5,87.0,10.5,0,3
8796,1445,10.0,8.5,91.0,9.0,0,3
8797,490,11.0,11.0,88.0,19.5,0,3
8798,228,10.0,6.5,72.0,28.5,0,3
8799,415,8.0,3.0,82.0,44.0,0,3
8800,655,8.5,3.5,69.0,47.0,0,3
8801,685,8.5,3.5,62.0,43.0,0,3
8802,838,8.0,3.5,62.0,37.0,0,3
8803,1186,8.0,4.0,59.5,29.5,0,3
8804,2668,7.5,3.5,59.0,29.5,0,3
8805,2467,7.0,3.0,61.0,28.0,0,3
8806,1280,7.0,3.0,61.0,24.0,0,3
8807,713,6.0,2.0,66.0,25.0,0,3
8808,507,6.0,2.0,66.0,26.0,0,3
8809,363,5.0,2.0,70.0,16.0,0,3
8810,212,5.0,1.5,76.0,18.0,0,3
8811,120,5.0,1.5,76.0,18.0,0,3
8812,82,5.0,2.0,76.0,15.0,0,3
8813,67,5.0,2.0,76.0,12.0,0,3
8814,37,4.0,2.0,81.0,9.0,0,3
8815,31,5.0,2.5,76.0,10.0,0,3
